cue,total,cue_mfd2,response_mfd1,cue_mfd1,response_mfd2,cue_hte,response_hte,response_emotion,cue_emotion,cue_moral,response_moral,link,pos,previous_link,lower,is_synonym,degree,pos_score,neg_score,polarity
scalp,60.0,0,0,0,1,0,0,0,0.0,0,0,0.0671008823804523,n v,0.0,True,,100.0,0.0,0.0,0.5
scalpel,80.0,0,0,0,1,0,1,1,0.0,0,0,0.1192249798387922,n,0.0,True,,97.0,0.0,0.0,0.5
scam,62.0,32,4,0,13,0,10,0,0.0,0,12,0.4822344350226428,n v,0.3265306122448979,True,,98.0,0.0,0.29591836734693877,0.3520408163265306
scan,45.0,0,1,0,4,0,2,0,0.0,0,1,0.0825334818771296,n v,0.0505050505050505,True,,99.0,0.0,0.04040404040404041,0.4797979797979798
scandal,58.0,0,4,0,5,36,4,1,0.0,0,5,0.1701198766880987,n,0.0808080808080808,True,,99.0,0.0,0.050505050505050504,0.47474747474747475
scanner,29.0,0,0,0,2,0,2,0,0.0,0,1,0.1133922525193682,n,0.08,True,,100.0,0.08,0.0,0.54
scapegoat,73.0,0,3,0,8,0,14,3,0.0,0,7,0.2500859846197871,n,0.1290322580645161,True,,93.0,0.0,0.11827956989247312,0.44086021505376344
scar,85.0,0,4,0,6,0,2,2,0.0,0,3,0.4701931230665394,n v,0.27,True,,100.0,0.0,0.25,0.375
scarce,21.0,0,1,0,2,0,0,0,0.0,0,1,0.1183491120319316,a r,0.1030927835051546,True,,97.0,0.0,0.0,0.5
scarcity,33.0,0,0,0,1,0,1,4,0.0,0,0,0.0282604470741881,n,0.0,True,,97.0,0.0,0.0,0.5
scare,63.0,0,1,0,2,0,3,6,19.0,0,2,0.1239733174080408,n v,0.0918367346938775,True,,98.0,0.0,0.08163265306122448,0.45918367346938777
scarecrow,46.0,0,0,0,1,0,1,4,0.0,0,0,0.0556155780208955,n,0.0408163265306122,True,,98.0,0.0,0.0,0.5
scared,25.0,0,2,0,2,0,1,6,16.0,0,2,0.0459807934661696,s v,0.0202020202020202,True,,99.0,0.0,0.0,0.5
scarf,49.0,0,0,0,2,0,4,0,0.0,0,0,0.0581374696723055,n v,0.02,True,,100.0,0.0,0.0,0.5
scarlet,15.0,0,0,0,0,7,2,0,0.0,0,0,0.0038705234159779,n s,0.0,True,,99.0,0.0,0.0,0.5
scatter,59.0,0,0,0,1,0,5,1,0.0,0,0,0.0342967096550481,n v,0.0,True,,100.0,0.0,0.0,0.5
scattered,41.0,0,0,0,2,0,3,0,0.0,0,0,0.050635815054509,s v,0.0206185567010309,True,,97.0,0.0,0.020618556701030927,0.4896907216494845
scavenger,66.0,0,1,0,2,0,1,0,0.0,0,1,0.1225859305217837,n,0.0412371134020618,True,,97.0,0.0,0.05154639175257732,0.4742268041237113
scenario,34.0,0,0,0,0,0,2,0,0.0,0,0,0.0131450437091863,n,0.0,True,,99.0,0.0,0.0,0.5
scene,33.0,0,0,0,0,0,2,0,0.0,0,2,0.0292195155176729,n,0.0,True,,99.0,0.0,0.0,0.5
scenery,20.0,0,0,0,0,0,0,0,0.0,0,0,0.0087140932968284,n,0.0,True,,98.0,0.0,0.0,0.5
scenic,23.0,0,0,0,0,0,1,1,0.0,0,0,0.0126466299197406,a s,0.0,True,,97.0,0.0,0.0,0.5
scent,73.0,0,0,0,2,0,1,0,0.0,0,0,0.0854559155047735,n v,0.03,True,,100.0,0.03,0.0,0.515
scented,44.0,0,1,0,1,0,5,1,0.0,0,1,0.0267629042658179,a v s,0.0,True,,100.0,0.0,0.0,0.5
schedule,63.0,0,3,0,0,0,1,1,0.0,0,0,0.0306940748255558,n v,0.0,True,,98.0,0.0,0.0,0.5
schematic,47.0,0,2,0,1,0,2,0,0.0,0,0,0.0308688501478484,n s,0.0,True,,96.0,0.03125,0.0,0.515625
scheme,82.0,0,1,0,3,19,2,1,0.0,0,1,0.1022699932463011,n v,0.05,True,,100.0,0.0,0.03,0.485
scheming,61.0,0,2,0,3,0,7,0,0.0,0,4,0.240741495971659,s v,0.1489361702127659,True,,94.0,0.0,0.09574468085106383,0.4521276595744681
schizophrenia,74.0,0,1,0,3,0,2,1,0.0,0,2,0.2014577024726132,n,0.1224489795918367,True,,98.0,0.0,0.11224489795918367,0.44387755102040816
scholar,49.0,0,0,0,1,0,0,0,0.0,0,0,0.0244528102979707,n,0.0,True,,98.0,0.0,0.0,0.5
scholarly,35.0,0,1,0,1,0,1,0,0.0,0,1,0.0124276248185309,a,0.0,True,,98.0,0.0,0.0,0.5
scholarship,72.0,0,0,0,0,0,2,0,0.0,0,0,0.0309269801250477,n,0.0,True,,98.0,0.0,0.0,0.5
school,57.0,0,2,0,2,0,3,0,0.0,0,2,0.0569261131957692,n v,0.03,True,,100.0,0.04,0.02,0.51
science,60.0,0,0,0,1,0,7,2,0.0,0,2,0.0340178314050302,n,0.0,True,,100.0,0.0,0.0,0.5
science fiction,37.0,0,1,0,1,0,0,1,0.0,0,1,0.013356840076189,,0.0,True,,98.0,0.0,0.0,0.5
scientific,43.0,0,0,0,1,0,4,0,0.0,0,2,0.0361503412732178,a,0.0,True,,100.0,0.0,0.0,0.5
scientist,51.0,0,0,0,1,0,4,0,0.0,0,0,0.0464503458114669,n,0.0,True,,99.0,0.0,0.0,0.5
scissor,68.0,0,0,0,1,0,1,0,0.0,0,1,0.0867673564470823,v,0.0,True,,100.0,0.0,0.0,0.5
scissors,55.0,0,0,0,0,0,1,1,0.0,0,0,0.0756009331857873,n v,0.0,True,,100.0,0.0,0.0,0.5
scold,70.0,0,4,0,5,0,7,6,0.0,0,5,0.2305572038678386,n v,0.1326530612244898,True,,98.0,0.11224489795918367,0.11224489795918367,0.5
scoop,30.0,0,0,0,0,0,1,0,0.0,0,0,0.0530479835434986,n v,0.0,True,,97.0,0.0,0.0,0.5
scooter,42.0,0,0,0,0,0,1,0,0.0,0,0,0.0192360053532026,n,0.0,True,,99.0,0.050505050505050504,0.0,0.5252525252525253
scope,22.0,0,0,0,1,0,4,1,0.0,0,0,0.0200144879023813,n,0.0,True,,99.0,0.0,0.0,0.5
score,46.0,0,1,0,2,22,4,0,0.0,0,1,0.05251558362376,n v,0.03,True,,100.0,0.0,0.0,0.5
scorn,68.0,0,6,0,6,0,4,15,38.0,0,5,0.2036996950615049,n v,0.086021505376344,True,,93.0,0.03225806451612903,0.053763440860215055,0.489247311827957
scorpion,68.0,0,0,0,0,0,4,1,0.0,0,0,0.0656914966836891,n,0.0,True,,100.0,0.0,0.0,0.5
scotch,65.0,0,0,0,0,0,1,1,0.0,0,0,0.0263472807358904,a n v s,0.0,True,,99.0,0.0,0.0,0.5
scoundrel,63.0,0,4,0,9,24,9,2,0.0,0,8,0.472136100176269,n,0.2903225806451613,True,,93.0,0.0,0.1935483870967742,0.4032258064516129
scour,67.0,0,2,0,0,0,2,0,0.0,0,0,0.1055656216619734,n v,0.0,True,,84.0,0.0,0.0,0.5
scout,141.0,0,5,0,8,0,5,0,0.0,0,4,0.1100811270031625,n v,0.0714285714285714,True,,196.0,0.07142857142857142,0.0,0.5357142857142857
scowl,26.0,0,0,0,0,0,1,4,0.0,0,1,0.0183864567461971,n v,0.0,True,,91.0,0.0,0.0,0.5
scrabble,77.0,0,0,0,0,0,1,0,0.0,0,0,0.0204842244841693,n v,0.0,True,,98.0,0.0,0.0,0.5
scramble,80.0,0,0,0,0,0,0,1,0.0,0,0,0.0446922867543252,n v,0.0,True,,99.0,0.0,0.0,0.5
scrambled,88.0,0,0,0,0,0,1,0,0.0,0,0,0.0443472343499921,s v,0.0,True,,98.0,0.0,0.0,0.5
scrap,36.0,0,3,0,9,0,1,1,0.0,0,4,0.2935254911554846,n v,0.1836734693877551,True,,98.0,0.02040816326530612,0.16326530612244897,0.4285714285714286
scrape,74.0,0,6,0,6,0,3,2,0.0,0,5,0.2038641772093006,n v,0.0842105263157894,True,,95.0,0.05263157894736842,0.07368421052631578,0.48947368421052634
scraper,31.0,0,2,0,1,0,0,0,0.0,0,1,0.0143129597422714,n,0.0,True,,90.0,0.0,0.0,0.5
scratch,28.0,0,1,0,4,0,2,2,0.0,0,1,0.1042318572792518,n v,0.0612244897959183,True,,98.0,0.0,0.061224489795918366,0.46938775510204084
scream,53.0,0,1,0,3,0,4,4,0.0,0,1,0.0902234174376313,n v,0.05,True,,100.0,0.02,0.07,0.475
screaming,60.0,0,1,0,5,0,3,7,0.0,0,3,0.1515531181575901,s n v,0.0909090909090909,True,,99.0,0.0707070707070707,0.09090909090909091,0.4898989898989899
screech,36.0,0,0,0,0,0,1,1,0.0,0,0,0.0157333791437173,n v,0.0,True,,98.0,0.0,0.0,0.5
screen,37.0,0,1,0,1,0,3,0,0.0,0,1,0.0163083009711308,n v,0.0,True,,98.0,0.0,0.0,0.5
screw,57.0,0,3,0,4,28,5,0,0.0,0,3,0.0753307062229901,n v,0.0452261306532663,True,,199.0,0.0,0.04020100502512563,0.4798994974874372
screwdriver,62.0,0,1,0,1,0,2,1,0.0,0,1,0.0269418867262289,n,0.0,True,,100.0,0.0,0.0,0.5
scribble,30.0,0,0,0,0,0,0,0,0.0,0,0,0.0130301848942928,n v,0.0,True,,95.0,0.0,0.0,0.5
scribe,43.0,0,1,0,3,0,2,0,0.0,0,1,0.0720451306677263,n v,0.0404040404040404,True,,99.0,0.04040404040404041,0.0,0.5202020202020202
script,37.0,0,0,0,0,0,2,0,0.0,0,0,0.0281352517920699,n v,0.0,True,,99.0,0.0,0.0,0.5
scroll,23.0,0,0,0,1,0,0,0,0.0,0,0,0.0158275711491827,n v,0.0,True,,100.0,0.0,0.0,0.5
scrub,139.0,0,5,0,5,50,5,1,0.0,0,2,0.2427797011388958,s n v,0.1263157894736842,True,,190.0,0.14210526315789473,0.10526315789473684,0.5184210526315789
scrutinize,48.0,0,0,0,3,0,1,1,0.0,0,1,0.0764150124381125,v,0.031578947368421,True,,95.0,0.0,0.021052631578947368,0.48947368421052634
scuba,12.0,0,0,0,0,0,0,0,0.0,0,0,0.0067516980905351,n,0.0,True,,98.0,0.0,0.0,0.5
sculpture,28.0,0,0,0,0,0,1,0,0.0,0,0,0.0125417999752669,n v,0.0,True,,97.0,0.0,0.0,0.5
scum,64.0,30,7,0,9,0,7,2,0.0,30,6,0.3402088071349844,n v,0.1938775510204081,True,,98.0,0.0,0.29591836734693877,0.3520408163265306
scumbag,62.0,0,6,0,9,0,9,3,0.0,0,11,0.3225373468813146,,0.1958762886597938,True,,97.0,0.0,0.18556701030927836,0.4072164948453608
scythe,59.0,0,2,0,1,0,0,1,0.0,0,1,0.0652549649754587,n v,0.0,True,,80.0,0.0,0.0,0.5
sea,24.0,0,1,0,2,0,3,1,0.0,0,0,0.0351199257128821,n,0.02,True,,100.0,0.02,0.0,0.51
seafood,46.0,0,1,0,0,0,2,1,0.0,0,0,0.042558424933415,n,0.0,True,,100.0,0.0,0.0,0.5
seagull,60.0,0,1,0,3,0,3,1,0.0,0,1,0.0765677967801877,n,0.04,True,,100.0,0.0,0.04,0.48
seahorse,47.0,0,2,0,0,0,5,0,0.0,0,0,0.0189280911472687,n,0.0,True,,99.0,0.020202020202020204,0.0,0.51010101010101
seal,47.0,0,0,0,0,0,2,1,0.0,0,0,0.0284423839415952,n v,0.0,True,,100.0,0.0,0.0,0.5
seam,48.0,0,0,0,2,0,2,1,0.0,0,0,0.0418149976594836,n v,0.0208333333333333,True,,96.0,0.0,0.0,0.5
seaman,74.0,0,2,0,3,0,0,1,0.0,0,2,0.0837568873945655,n,0.0505050505050505,True,,99.0,0.030303030303030304,0.020202020202020204,0.5050505050505051
seamstress,37.0,0,1,0,1,0,2,2,0.0,0,1,0.0311368869820341,n,0.0,True,,97.0,0.0,0.0,0.5
search,49.0,0,1,0,2,0,0,0,0.0,0,1,0.092219406234415,n v,0.0505050505050505,True,,99.0,0.0,0.0,0.5
search engine,83.0,0,0,0,0,0,0,0,0.0,0,0,0.0253565962656871,,0.0,True,,99.0,0.0,0.0,0.5
searching,27.0,0,0,0,1,0,0,1,0.0,0,0,0.0159604690117252,s v,0.0,True,,100.0,0.0,0.0,0.5
searing,33.0,0,0,0,1,0,0,2,0.0,0,0,0.1096254353186405,s v,0.0,True,,93.0,0.0,0.0,0.5
seashell,16.0,0,0,0,1,0,1,0,0.0,0,0,0.0057999978434569,n,0.0,True,,100.0,0.0,0.0,0.5
seashore,6.0,0,0,0,1,0,0,0,0.0,0,0,0.0024183692596063,n,0.0,True,,100.0,0.0,0.0,0.5
seaside,12.0,0,1,0,0,0,0,0,0.0,0,0,0.0054161616161616,n,0.0,True,,100.0,0.0,0.0,0.5
season,66.0,0,0,0,1,0,6,2,0.0,0,0,0.0124436157804068,n v,0.0,True,,200.0,0.0,0.0,0.5
seasonal,37.0,0,0,0,2,0,2,0,0.0,0,0,0.0559738253395143,a n,0.0306122448979591,True,,98.0,0.0,0.0,0.5
seasoning,78.0,0,0,0,1,0,1,0,0.0,0,0,0.0482543813864429,n v,0.0,True,,100.0,0.0,0.0,0.5
seat,68.0,0,0,0,1,0,2,2,0.0,0,0,0.0188011417381277,n v,0.0,True,,100.0,0.0,0.0,0.5
seat belt,50.0,0,4,0,3,0,2,1,0.0,0,4,0.4586281102844241,,0.39,True,,100.0,0.43,0.0,0.715
seatbelt,49.0,0,3,0,2,0,1,2,0.0,0,3,0.3986679135978887,n,0.34,True,,100.0,0.36,0.0,0.6799999999999999
seating,53.0,0,0,0,0,0,1,1,0.0,0,0,0.0319152922024792,n v,0.0,True,,97.0,0.0,0.0,0.5
seaweed,56.0,0,1,0,2,0,1,1,0.0,0,0,0.0693576054903292,n,0.0404040404040404,True,,99.0,0.0,0.020202020202020204,0.4898989898989899
secluded,15.0,0,2,0,0,0,0,3,0.0,0,2,0.0122546792371865,s v,0.0,True,,98.0,0.0,0.0,0.5
second,63.0,0,1,0,4,0,1,0,0.0,0,1,0.0513750209763971,a v r n s,0.0351758793969849,True,,199.0,0.04522613065326633,0.0,0.5226130653266332
secondary,37.0,0,0,0,0,0,1,0,0.0,0,0,0.0163664816681664,a n s,0.0,True,,97.0,0.0,0.0,0.5
secret,88.0,0,8,0,9,0,13,6,0.0,0,8,0.1013880497840187,n s,0.0505050505050505,True,,198.0,0.03535353535353535,0.010101010101010102,0.5126262626262627
secretary,67.0,0,1,0,7,0,6,0,0.0,0,5,0.2521405904948569,n,0.12,True,,100.0,0.11,0.0,0.555
sect,83.0,21,4,0,9,0,1,0,0.0,0,6,0.95031876000907,n,0.7157894736842105,True,,95.0,0.49473684210526314,0.21052631578947367,0.6421052631578947
section,54.0,0,4,0,4,0,2,1,0.0,0,3,0.0919553326354047,n v,0.04,True,,100.0,0.04,0.0,0.52
sector,54.0,0,1,0,3,0,0,0,0.0,0,2,0.0737708798761346,n,0.03,True,,100.0,0.02,0.0,0.51
secure,80.0,0,2,17,2,17,3,3,17.0,0,1,0.0508924742499782,a v s,0.0,True,,100.0,0.6,0.0,0.8
security,84.0,0,8,28,4,0,6,0,28.0,0,4,0.4839300583419417,n,0.38,True,,100.0,0.4,0.0,0.7
sedate,22.0,0,2,0,4,0,1,1,0.0,0,2,0.1266362977555908,s v,0.1030927835051546,True,,97.0,0.020618556701030927,0.08247422680412371,0.4690721649484536
sedative,42.0,0,1,0,2,0,3,1,0.0,0,0,0.1714975276640776,n s,0.12,True,,100.0,0.0,0.12,0.44
seduce,82.0,0,0,0,4,31,9,7,0.0,0,0,0.241236586240321,v,0.1515151515151515,True,,99.0,0.1414141414141414,0.0,0.5707070707070707
seduction,73.0,0,0,0,4,31,9,5,0.0,0,1,0.1749172923687256,n,0.09,True,,100.0,0.08,0.0,0.54
seductive,68.0,0,0,0,2,0,3,5,0.0,0,0,0.1037704251770362,a,0.06,True,,100.0,0.06,0.0,0.53
see,42.0,0,1,0,0,0,2,0,0.0,0,0,0.0276207149937247,n v,0.0,True,,100.0,0.0,0.0,0.5
see through,17.0,0,0,0,0,0,1,1,0.0,0,0,0.0064256522672471,,0.0,True,,99.0,0.0,0.0,0.5
seed,133.0,0,1,0,2,0,0,1,0.0,0,1,0.0379890348864277,n v,0.015,True,,200.0,0.0,0.01,0.495
seedy,44.0,0,3,0,4,0,7,2,0.0,0,3,0.223627329738103,a s,0.1413043478260869,True,,92.0,0.0,0.13043478260869565,0.43478260869565216
seeing,52.0,0,0,0,1,0,3,0,0.0,0,1,0.1223230802326524,s n v,0.0,True,,99.0,0.0,0.0,0.5
seek,37.0,0,2,0,1,0,1,1,0.0,0,1,0.0363137038521819,n v,0.0,True,,100.0,0.0,0.0,0.5
seeker,26.0,0,0,0,3,0,1,1,0.0,0,2,0.0765886406884971,n,0.04,True,,100.0,0.04,0.0,0.52
seeking,16.0,0,0,0,1,0,1,2,0.0,0,1,0.0358952061749551,n v,0.02,True,,100.0,0.0,0.0,0.5
seem,31.0,0,1,0,1,15,2,1,0.0,0,2,0.0486175806629917,v,0.0,True,,97.0,0.0,0.0,0.5
seen,20.0,0,0,0,0,0,0,0,0.0,0,0,0.0101486015412442,v,0.0,True,,100.0,0.0,0.0,0.5
seep,47.0,0,1,0,2,0,1,0,0.0,0,1,0.1122510105448268,v,0.031578947368421,True,,95.0,0.0,0.031578947368421054,0.4842105263157895
seesaw,22.0,0,1,0,0,0,1,0,0.0,0,0,0.0126480717219994,n v,0.0,True,,92.0,0.08695652173913043,0.0,0.5434782608695652
segment,55.0,0,0,0,0,0,3,0,0.0,0,0,0.0460299480076577,n v,0.0,True,,99.0,0.0,0.0,0.5
segregate,72.0,21,2,21,6,0,1,0,0.0,21,3,0.2532387888919781,n v,0.1428571428571428,True,,98.0,0.02040816326530612,0.11224489795918367,0.45408163265306123
segregation,60.0,23,4,23,7,0,4,2,0.0,23,4,0.2432275244975107,n,0.1237113402061855,True,,97.0,0.0,0.09278350515463918,0.4536082474226804
seize,44.0,0,3,0,4,0,1,1,0.0,0,3,0.0825385656199639,v,0.0404040404040404,True,,99.0,0.0,0.04040404040404041,0.4797979797979798
select,15.0,0,0,0,0,0,1,0,0.0,0,0,0.0154791633565317,s v,0.0,True,,95.0,0.0,0.0,0.5
selection,67.0,0,1,0,1,0,3,0,0.0,0,1,0.0615843706814022,n,0.0202020202020202,True,,99.0,0.0,0.0,0.5
self,32.0,0,1,0,3,0,1,2,0.0,0,2,0.0807185994042556,a n,0.06,True,,100.0,0.05,0.0,0.525
selfish,53.0,0,2,0,2,0,9,2,0.0,0,6,0.0747634130883116,a,0.0208333333333333,True,,96.0,0.0,0.0,0.5
selfless,82.0,0,7,0,14,39,6,3,0.0,0,7,0.4057057088625824,a,0.2234042553191489,True,,94.0,0.19148936170212766,0.02127659574468085,0.5851063829787234
sell,75.0,0,1,0,2,20,6,0,0.0,0,1,0.0888306123777854,n v,0.0303030303030303,True,,99.0,0.0,0.0,0.5
seller,72.0,0,1,0,1,0,5,0,0.0,0,1,0.0330904685057506,n,0.0,True,,99.0,0.0,0.0,0.5
selling,72.0,0,0,0,1,0,3,1,0.0,0,0,0.067957239326563,n v,0.0202020202020202,True,,99.0,0.0,0.0,0.5
semen,65.0,0,2,0,2,0,5,0,0.0,0,2,0.1317067596811582,n,0.0816326530612244,True,,98.0,0.0,0.08163265306122448,0.45918367346938777
semester,63.0,0,1,0,0,0,0,0,0.0,0,0,0.0232545708476395,n,0.0,True,,98.0,0.0,0.0,0.5
semi,63.0,0,0,0,0,0,1,0,0.0,0,0,0.0340276960701752,n,0.0,True,,100.0,0.0,0.0,0.5
seminar,53.0,0,3,0,3,0,1,0,0.0,0,2,0.1217364949040934,n,0.0816326530612244,True,,98.0,0.0,0.0,0.5
senate,84.0,0,2,0,5,0,2,0,0.0,0,3,0.1864051183165775,n,0.05,True,,100.0,0.04,0.0,0.52
senator,71.0,0,3,0,9,0,4,0,0.0,0,7,0.2879818734735506,n,0.1443298969072164,True,,97.0,0.09278350515463918,0.041237113402061855,0.5257731958762887
send,32.0,0,0,0,0,0,2,0,0.0,0,0,0.0104313431377322,v,0.0,True,,99.0,0.0,0.0,0.5
sender,27.0,0,0,0,0,0,2,0,0.0,0,0,0.0205023396185932,n,0.0,True,,98.0,0.0,0.0,0.5
sending,38.0,0,0,0,0,0,2,0,0.0,0,0,0.0191647184973876,n v,0.0,True,,98.0,0.0,0.0,0.5
senior,80.0,0,2,0,3,0,2,1,0.0,0,1,0.141620682693104,a n s,0.08,True,,100.0,0.08,0.0,0.54
sens,56.0,0,0,0,0,0,3,1,0.0,0,0,0.0432857129709676,n,0.0,True,,99.0,0.0,0.0,0.5
sensation,80.0,0,1,0,2,0,3,1,0.0,0,2,0.13648075418144,n,0.03125,True,,96.0,0.0,0.0,0.5
sense,77.0,0,1,0,1,0,5,1,0.0,0,1,0.0717947356372241,n v,0.0,True,,100.0,0.0,0.0,0.5
sensibility,31.0,0,2,0,3,0,4,2,0.0,0,2,0.0733270540246289,n,0.0416666666666666,True,,96.0,0.03125,0.0,0.515625
sensible,58.0,0,6,0,4,0,8,0,0.0,0,4,0.1301362002990791,a s,0.0707070707070707,True,,99.0,0.050505050505050504,0.0,0.5252525252525253
sensitive,73.0,0,3,0,3,0,6,8,0.0,0,2,0.2289149958535246,a n s,0.1134020618556701,True,,97.0,0.0,0.061855670103092786,0.4690721649484536
sensory,60.0,0,0,0,0,0,1,2,0.0,0,0,0.0497506497464068,a s,0.0,True,,99.0,0.0,0.0,0.5
sentence,140.0,0,2,0,3,0,3,0,0.0,0,5,0.0485993906793131,n v,0.015228426395939,True,,197.0,0.01015228426395939,0.0,0.5050761421319797
sentient,37.0,0,0,0,0,0,2,0,0.0,0,0,0.0217937549757258,a s,0.0,True,,79.0,0.0,0.0,0.5
sentry,64.0,0,5,0,2,0,2,1,0.0,0,2,0.2250254640204388,n,0.0493827160493827,True,,81.0,0.0,0.0,0.5
separate,26.0,0,5,0,4,0,0,1,0.0,0,4,0.1401299787181375,a n v s,0.1111111111111111,True,,99.0,0.08080808080808081,0.030303030303030304,0.5252525252525253
separation,60.0,0,2,0,4,0,1,3,0.0,0,1,0.324112628342191,n,0.2244897959183673,True,,98.0,0.061224489795918366,0.17346938775510204,0.44387755102040816
seperate,41.0,0,3,0,4,0,1,2,0.0,0,3,0.2964068820584475,,0.21875,True,,96.0,0.11458333333333333,0.10416666666666667,0.5052083333333334
sequence,50.0,0,1,0,0,0,0,0,0.0,0,1,0.0753441950065896,n v,0.0,True,,99.0,0.0,0.0,0.5
serendipity,51.0,0,1,0,3,0,3,7,0.0,0,2,0.11063592908668,n,0.036144578313253,True,,83.0,0.03614457831325301,0.0,0.5180722891566265
serenity,53.0,0,3,0,2,0,0,3,12.0,0,4,0.1786089077381773,n,0.0212765957446808,True,,94.0,0.02127659574468085,0.0,0.5106382978723404
sergeant,79.0,0,6,0,8,0,1,1,0.0,0,5,0.2737940967302565,n,0.1134020618556701,True,,97.0,0.10309278350515463,0.030927835051546393,0.5360824742268041
serial,71.0,0,2,0,4,0,0,0,0.0,0,3,0.8306912687781378,a n s,0.5757575757575758,True,,99.0,0.020202020202020204,0.5555555555555556,0.23232323232323232
series,27.0,0,2,0,1,0,1,0,0.0,0,1,0.0184451367859751,n,0.0,True,,99.0,0.050505050505050504,0.0,0.5252525252525253
serious,42.0,0,1,0,1,25,7,2,0.0,0,1,0.0364364992820718,a s,0.0,True,,99.0,0.0,0.0,0.5
sermon,74.0,0,1,0,7,0,2,0,0.0,0,5,0.6449598468955278,n,0.375,True,,96.0,0.3645833333333333,0.0,0.6822916666666666
serpent,84.0,0,0,0,1,6,3,0,0.0,0,1,0.0453893990925761,n,0.0,True,,100.0,0.0,0.0,0.5
servant,83.0,23,2,0,11,0,2,1,0.0,0,3,0.6913594509959592,n,0.5454545454545454,True,,99.0,0.15151515151515152,0.3838383838383838,0.38383838383838387
serve,85.0,0,5,42,10,42,3,0,0.0,0,5,0.373442075355398,n v,0.2424242424242424,True,,99.0,0.21212121212121213,0.030303030303030304,0.5909090909090909
server,38.0,0,1,0,4,0,2,0,0.0,0,1,0.0967676423967541,n,0.0505050505050505,True,,99.0,0.020202020202020204,0.0,0.51010101010101
service,151.0,0,12,0,15,0,16,3,0.0,0,16,0.3547937167601682,n v,0.2562814070351759,True,,199.0,0.19597989949748743,0.02512562814070352,0.585427135678392
serving,72.0,0,0,0,7,0,2,0,0.0,0,2,0.2676104556336696,n v,0.1616161616161616,True,,99.0,0.15151515151515152,0.0,0.5757575757575758
sesame,53.0,0,0,0,1,0,0,0,0.0,0,1,0.0118589685005829,n,0.0,True,,99.0,0.0,0.0,0.5
session,65.0,0,2,0,1,0,0,0,0.0,0,1,0.0781671197741507,n,0.0309278350515463,True,,97.0,0.0,0.0,0.5
set,40.0,0,1,0,1,0,3,0,0.0,0,1,0.02398388168038,s n v,0.0,True,,99.0,0.0,0.0,0.5
set up,50.0,0,2,0,3,0,4,0,0.0,0,4,0.1155256703974879,,0.0505050505050505,True,,99.0,0.0,0.050505050505050504,0.47474747474747475
setback,52.0,0,1,0,3,0,5,9,0.0,0,1,0.0735841229373992,n,0.0319148936170212,True,,94.0,0.0,0.02127659574468085,0.48936170212765956
setting,26.0,0,0,0,0,0,1,1,0.0,0,0,0.0145538101968698,n v,0.0,True,,95.0,0.0,0.0,0.5
settle,34.0,0,0,0,1,0,4,5,0.0,0,0,0.0538648467886431,n v,0.0206185567010309,True,,97.0,0.0,0.0,0.5
settlement,81.0,0,7,0,5,0,7,1,0.0,0,5,0.1775789592996189,n,0.09,True,,100.0,0.06,0.04,0.51
seven,38.0,0,2,0,3,0,3,0,0.0,0,2,0.1003525287572136,n s,0.06,True,,100.0,0.0,0.04,0.48
seventy,51.0,0,1,0,2,0,1,2,0.0,0,1,0.0548736334713593,n s,0.03,True,,100.0,0.03,0.0,0.515
severity,44.0,0,2,0,5,0,5,1,0.0,0,2,0.3483972767063032,n,0.2872340425531915,True,,94.0,0.0,0.2553191489361702,0.37234042553191493
sew,44.0,0,1,0,1,0,2,1,0.0,0,0,0.0539668668783267,v,0.0202020202020202,True,,99.0,0.030303030303030304,0.0,0.5151515151515151
sewage,87.0,0,6,0,12,0,3,1,0.0,0,5,0.779799857424896,n,0.5208333333333334,True,,96.0,0.020833333333333332,0.5416666666666666,0.23958333333333337
sewer,64.0,0,6,0,11,0,3,5,0.0,0,4,0.3778592626804439,n,0.2323232323232323,True,,99.0,0.0,0.23232323232323232,0.38383838383838387
sewing,50.0,0,1,0,0,0,1,2,0.0,0,0,0.0223979720863984,n v,0.0,True,,100.0,0.0,0.0,0.5
sewing machine,64.0,0,1,0,0,0,3,3,0.0,0,0,0.028553063202567,,0.0,True,,99.0,0.0,0.0,0.5
sex,66.0,0,1,0,4,0,7,4,0.0,0,1,0.178727140329059,n v,0.1237113402061855,True,,97.0,0.08247422680412371,0.0,0.5412371134020618
sexism,57.0,28,8,0,12,0,6,2,0.0,0,8,0.3777619039808053,n,0.26,True,,100.0,0.0,0.2,0.4
sexist,48.0,27,7,0,12,0,6,1,0.0,0,9,0.314937743537993,n s,0.21,True,,100.0,0.0,0.18,0.41000000000000003
sexual,73.0,39,4,0,9,0,5,8,0.0,0,4,0.3154943837115,a s,0.2061855670103092,True,,97.0,0.10309278350515463,0.10309278350515463,0.5
sexuality,65.0,36,1,0,4,36,8,7,0.0,36,1,0.0970992144012626,n,0.04,True,,100.0,0.02,0.0,0.51
sexy,47.0,0,1,0,3,0,4,4,28.0,0,1,0.0617532502441882,a,0.0306122448979591,True,,98.0,0.02040816326530612,0.0,0.5102040816326531
shack,48.0,0,2,0,2,0,4,1,0.0,0,0,0.1888107711845726,n v,0.1530612244897959,True,,98.0,0.0,0.0,0.5
shackle,76.0,0,0,0,1,0,2,0,0.0,0,2,0.1007196673190911,n v,0.0,True,,99.0,0.0,0.0,0.5
