cue,total,cue_mfd2,response_mfd1,cue_mfd1,response_mfd2,cue_hte,response_hte,response_emotion,cue_emotion,cue_moral,response_moral,link,pos,previous_link,lower,is_synonym,degree
navigate,6.0,0,0,0,0,0,1,0,0.0,0,0,0.0013560916829043173,v,0.0,True,,100.0
navigation,17.0,0,0,0,1,0,1,0,0.0,0,1,0.013002432455324883,n,0.0,True,,100.0
navigator,21.0,0,0,0,3,0,0,0,0.0,0,0,0.008826255372329263,n,0.0,True,,100.0
navy,25.0,0,3,0,3,0,0,1,0.0,0,2,0.04935669060535819,n,0.020202020202020204,True,,99.0
near,4.0,0,0,0,0,0,0,0,0.0,0,0,0.0029413185024416712,s r a v,0.0,True,,100.0
neatness,39.0,0,4,0,1,0,2,0,0.0,0,1,0.1311771495452062,n,0.0707070707070707,True,,99.0
nebula,45.0,0,0,0,0,0,0,0,0.0,0,0,0.010089653719095343,n,0.0,True,,91.0
nebulous,17.0,0,2,0,2,0,1,0,0.0,0,2,0.03834970028595347,s a,0.022727272727272728,True,,88.0
necessary,73.0,0,1,0,1,0,4,3,0.0,0,1,0.09489300229524447,n s a,0.0,True,,98.0
necessity,69.0,0,1,0,1,18,6,3,0.0,0,0,0.032522541508634324,n,0.0,True,,98.0
neck,44.0,0,1,0,4,0,4,2,0.0,0,1,0.020933571232104747,n v,0.0,True,,100.0
necklace,13.0,0,0,0,1,0,2,1,0.0,0,1,0.008771879600020304,n,0.0,True,,100.0
necktie,17.0,0,0,0,0,0,2,0,0.0,0,0,0.007984977505271088,n,0.0,True,,99.0
nectarine,63.0,0,0,0,0,0,0,0,0.0,0,0,0.014325414953555658,n,0.0,True,,100.0
need,23.0,0,0,0,3,16,1,3,16.0,0,2,0.0642041949922556,n v,0.04,True,,100.0
needed,51.0,0,2,0,5,0,0,3,15.0,0,2,0.1122026639384644,s v,0.030927835051546393,True,,97.0
needing,51.0,0,0,0,2,0,3,4,12.0,0,1,0.02600314376436629,v,0.0,True,,94.0
needle,130.0,0,3,0,8,0,7,8,42.0,0,3,0.04486899651599654,n v,0.016778523489932886,True,,298.0
needy,64.0,25,0,0,2,0,2,5,0.0,0,3,0.1294086399710835,n s,0.10101010101010101,True,,99.0
negate,34.0,0,3,0,2,0,5,1,0.0,0,2,0.0812692254862846,v,0.03225806451612903,True,,93.0
negation,36.0,0,0,0,0,0,4,0,0.0,0,0,0.04613760478855569,n,0.0,True,,89.0
negative,64.0,0,5,0,5,0,7,2,0.0,0,6,0.29957952960153955,n s a v,0.18,True,,100.0
neglect,58.0,0,5,0,10,0,4,7,0.0,0,9,0.27939497758520426,n v,0.20202020202020202,True,,99.0
negligent,58.0,0,5,0,6,0,8,0,0.0,0,6,0.3211193065788829,a,0.20618556701030927,True,,97.0
negotiate,54.0,0,3,0,2,0,4,1,0.0,0,2,0.08164826514747661,v,0.021052631578947368,True,,95.0
negotiation,62.0,0,1,0,1,0,3,2,0.0,0,2,0.07380930354374653,n,0.020202020202020204,True,,99.0
neighbor,62.0,0,3,0,4,0,4,3,0.0,0,2,0.11231136579995415,n v,0.041237113402061855,True,,97.0
neighborhood,63.0,0,4,0,2,0,3,1,0.0,0,2,0.07129189714665884,n,0.03,True,,100.0
neighbour,61.0,0,3,0,3,0,4,1,0.0,0,3,0.08618794259531529,n v,0.030303030303030304,True,,99.0
neighbourhood,52.0,0,4,0,2,0,7,1,0.0,0,2,0.05820887695103871,n,0.020618556701030927,True,,97.0
nemesis,84.0,0,2,0,3,0,1,1,0.0,0,2,0.8438167970253838,n,0.6632653061224489,True,,98.0
neon,6.0,0,0,0,0,0,1,0,0.0,0,0,0.0008020100502512563,n,0.0,True,,100.0
nephew,37.0,0,1,0,1,0,2,0,0.0,0,1,0.021689450875933117,n,0.0,True,,99.0
nerd,9.0,0,0,0,1,0,2,1,0.0,0,0,0.006151083265262409,n,0.0,True,,99.0
nerdy,4.0,0,0,0,0,0,0,0,0.0,0,0,0.0012471814923427826,,0.0,True,,100.0
nerve,74.0,0,3,0,6,0,2,9,0.0,0,3,0.06031383756541267,n v,0.025380710659898477,True,,197.0
nervous,24.0,0,1,0,0,0,2,5,14.0,0,0,0.008510986458690981,s a,0.0,True,,100.0
nervous system,60.0,0,2,0,4,0,1,3,0.0,0,1,0.025974307701980153,,0.0,True,,100.0
nervousness,24.0,0,0,0,0,0,1,4,0.0,0,0,0.00642714735369169,n,0.0,True,,100.0
nest,24.0,0,0,0,1,0,0,1,0.0,0,0,0.005879137853476552,n v,0.0,True,,99.0
net,15.0,0,1,0,1,0,1,2,0.0,0,0,0.006443258574528412,n s a v,0.0,True,,100.0
network,35.0,0,1,0,1,0,0,0,0.0,0,1,0.02352757611752412,n v,0.0,True,,99.0
networking,51.0,0,0,0,1,0,1,0,0.0,0,0,0.02326367054457231,v,0.0,True,,99.0
neurology,93.0,0,0,0,2,0,1,0,0.0,0,0,0.0166611168663743,n,0.0,True,,100.0
neuron,63.0,0,0,0,1,0,0,0,0.0,0,0,0.018307725462785158,n,0.0,True,,99.0
neurotic,42.0,0,1,0,0,0,4,3,0.0,0,1,0.03916025311830229,n a,0.02,True,,100.0
neurotransmitter,63.0,0,0,0,0,0,0,0,0.0,0,0,0.01074408078198552,n,0.0,True,,97.0
neuter,43.0,0,0,0,0,0,2,0,0.0,0,0,0.012024501941332252,n s a v,0.0,True,,97.0
neutral,19.0,0,4,0,3,0,2,0,0.0,0,3,0.09002554464801736,n s a,0.07216494845360824,True,,97.0
neutron,23.0,0,0,0,0,0,1,0,0.0,0,0,0.014294623835257786,n,0.0,True,,98.0
new,13.0,0,1,0,0,7,2,0,0.0,0,0,0.010579383945337162,s r a,0.0,True,,99.0
newbie,25.0,0,0,0,0,0,1,0,0.0,0,0,0.008288263220380057,n,0.0,True,,98.0
newborn,3.0,0,1,0,1,0,0,0,0.0,0,1,0.0009020100502512562,n s,0.0,True,,100.0
news,26.0,0,2,0,2,0,2,0,0.0,0,2,0.07798345043887313,n,0.05,True,,100.0
newsletter,26.0,0,1,0,2,0,0,0,0.0,0,1,0.01088237237218842,n,0.0,True,,99.0
newspaper,54.0,0,1,0,2,0,3,0,0.0,0,2,0.030185448239935443,n,0.010101010101010102,True,,198.0
newsstand,43.0,0,1,0,1,0,0,0,0.0,0,1,0.009314586400013536,n,0.0,True,,99.0
newt,12.0,0,0,0,0,0,2,0,0.0,0,0,0.004714999586692681,n,0.0,True,,89.0
next to,3.0,0,0,0,0,0,0,0,0.0,0,0,0.0009231252289497096,,0.0,True,,100.0
nibble,11.0,0,0,0,0,0,0,0,0.0,0,0,0.003187362361724018,n v,0.0,True,,96.0
nice,61.0,0,2,0,2,17,4,1,0.0,0,3,0.18858979844834117,n s a,0.14,True,,100.0
niceness,75.0,0,5,0,9,26,5,5,0.0,0,4,0.13875966941920714,n,0.061224489795918366,True,,98.0
nick,53.0,0,1,0,3,0,3,0,0.0,0,2,0.10710334025569122,n v,0.020618556701030927,True,,97.0
nickel,16.0,0,0,0,0,0,0,0,0.0,0,0,0.009494949494949494,n v,0.0,True,,99.0
nickname,20.0,0,1,0,0,0,3,1,0.0,0,0,0.017080641470268873,n v,0.0,True,,98.0
nicotine,80.0,0,3,0,4,0,2,0,0.0,0,3,0.0802925892086696,n,0.03,True,,100.0
niece,21.0,0,1,0,1,0,2,1,0.0,0,0,0.008553877790450935,n,0.0,True,,98.0
night,59.0,0,1,0,1,0,2,0,0.0,0,1,0.009307049375606447,n,0.0,True,,200.0
nightclub,21.0,0,0,0,0,0,0,2,0.0,0,0,0.014363172541743973,n,0.0,True,,100.0
nightgown,17.0,0,2,0,1,0,1,1,0.0,0,1,0.004448726694676621,n,0.0,True,,98.0
nightie,15.0,0,0,0,0,0,0,1,0.0,0,0,0.004487402763264832,n,0.0,True,,87.0
nightingale,4.0,0,0,0,2,0,0,0,0.0,0,0,0.004784409127466816,n,0.0,True,,97.0
nightlife,61.0,0,0,0,0,0,1,0,0.0,0,0,0.055815952210029746,n,0.0,True,,100.0
nightmare,54.0,0,2,0,4,0,4,5,0.0,0,2,0.041439528087769295,n,0.02,True,,100.0
nighttime,46.0,0,0,0,0,0,2,1,0.0,0,0,0.011818849245195261,n,0.0,True,,100.0
nil,2.0,0,0,0,0,0,1,0,0.0,0,0,0.0025789813023855577,n,0.0,True,,94.0
nine,20.0,0,0,0,0,0,4,0,0.0,0,0,0.006719585748030172,n s,0.0,True,,99.0
ninja,35.0,0,1,0,2,0,1,0,0.0,0,2,0.12278808992512968,n,0.09,True,,100.0
nip,13.0,0,0,0,0,0,3,0,0.0,0,0,0.011258572464518803,n v,0.0,True,,95.0
nipple,9.0,0,1,0,1,0,1,0,0.0,0,0,0.007573494844751222,n,0.0,True,,97.0
nirvana,51.0,0,1,0,2,0,1,2,0.0,0,1,0.22261683238837315,n,0.09090909090909091,True,,99.0
nitrogen,7.0,0,2,0,2,0,0,0,0.0,0,2,0.026269455299850437,n,0.02,True,,100.0
no,35.0,0,1,0,2,0,1,0,0.0,0,1,0.046392011130923436,n r a,0.0,True,,100.0
no money,43.0,0,1,0,0,0,0,0,0.0,0,0,0.017118023013641574,,0.0,True,,100.0
no one,35.0,0,1,0,1,0,2,1,0.0,0,1,0.021606036079733857,,0.0,True,,100.0
nobility,62.0,29,6,0,5,29,6,3,0.0,29,4,0.12092483064718763,n,0.08247422680412371,True,,97.0
noble,64.0,28,6,28,6,28,8,2,0.0,28,6,0.18834553626089778,n s a,0.13,True,,100.0
nobody,22.0,0,2,0,5,0,2,4,0.0,0,2,0.04604616530955817,n,0.03125,True,,96.0
nocturnal,12.0,0,0,0,0,9,0,0,0.0,0,0,0.002752929775275993,a,0.0,True,,97.0
nod,48.0,0,0,0,0,0,1,0,0.0,0,0,0.014792829446258256,n v,0.0,True,,97.0
node,30.0,0,1,0,0,0,1,0,0.0,0,0,0.015121299206858051,n,0.0,True,,89.0
nog,67.0,0,1,0,3,0,0,2,0.0,0,0,0.01406303380255665,n,0.0,True,,85.0
noir,2.0,0,0,0,0,0,0,0,0.0,0,0,0.0006779816303625827,,0.0,True,,90.0
noise,17.0,0,1,0,2,0,4,4,0.0,0,1,0.018135830661846646,n v,0.0,True,,98.0
noisy,18.0,0,0,0,0,0,3,3,0.0,0,0,0.01460813251976131,s a,0.0,True,,98.0
nomad,15.0,0,1,0,2,0,0,0,0.0,0,1,0.015122655122655121,n,0.0,True,,98.0
nominate,42.0,0,1,0,2,0,1,0,0.0,0,0,0.024034547703185853,v,0.0,True,,99.0
none,7.0,0,0,0,1,0,0,0,0.0,0,0,0.013412502563839607,n s r,0.0,True,,98.0
nonsense,26.0,0,1,0,3,0,2,0,0.0,0,1,0.02539990757511633,n s,0.0,True,,98.0
noob,15.0,0,2,0,2,0,1,1,0.0,0,1,0.012703667428338929,,0.0,True,,77.0
noodle,18.0,0,1,0,2,0,3,0,0.0,0,1,0.0033090832952642,n,0.0,True,,200.0
nook,5.0,0,0,0,0,0,1,1,0.0,0,0,0.0072031225085446085,n,0.0,True,,93.0
noon,8.0,0,0,0,0,0,1,1,0.0,0,0,0.002294057516019862,n,0.0,True,,98.0
noose,18.0,0,1,0,1,0,2,0,0.0,0,1,0.023449542848561634,n v,0.0,True,,96.0
nope,6.0,0,0,0,1,0,0,1,0.0,0,1,0.00955847521445189,,0.0,True,,98.0
nor,9.0,0,0,0,1,0,1,0,0.0,0,1,0.009668781065863547,,0.0,True,,94.0
norm,64.0,0,2,0,3,0,2,2,0.0,0,3,0.08267391485042636,n,0.03,True,,100.0
normal,47.0,0,3,0,3,0,6,0,0.0,0,3,0.08466273451664849,n s a,0.03,True,,100.0
north,7.0,0,0,0,0,0,1,0,0.0,0,0,0.003156281407035176,n r a,0.0,True,,100.0
northern,10.0,0,0,0,0,0,0,0,0.0,0,0,0.006013234540047175,n s a,0.0,True,,100.0
nose,20.0,0,0,0,0,0,1,0,0.0,0,0,0.010062608092714014,n v,0.0,True,,99.0
nostalgia,28.0,0,0,0,0,0,1,2,12.0,0,0,0.012675629149784387,n,0.0,True,,97.0
nostril,1.0,0,0,0,0,0,0,0,0.0,0,0,0.00015539210608101107,n,0.0,True,,98.0
not allowed,61.0,0,6,0,7,0,4,1,0.0,0,7,0.5649432765113072,,0.47474747474747475,True,,99.0
not enough,44.0,0,1,0,2,0,3,4,0.0,0,1,0.039565796419322244,,0.02040816326530612,True,,98.0
not good,91.0,0,2,0,3,0,5,2,0.0,0,2,1.2565757241792075,,0.8383838383838383,True,,99.0
not me,17.0,0,2,0,2,0,7,1,0.0,0,2,0.041926376319670895,,0.02040816326530612,True,,98.0
not nice,89.0,0,3,0,5,0,5,6,0.0,0,5,0.7598627539973957,,0.58,True,,100.0
not often,2.0,0,0,0,0,0,1,0,0.0,0,0,0.0007300014663784914,,0.0,True,,98.0
not real,55.0,0,2,0,2,0,3,0,0.0,0,2,0.06463745209961083,,0.02,True,,100.0
not sharp,39.0,0,0,0,0,0,0,0,0.0,0,0,0.024767283149696735,,0.0,True,,100.0
not smart,35.0,0,1,0,1,0,1,2,0.0,0,0,0.02570543378238518,,0.0,True,,100.0
not sure,60.0,0,1,0,1,0,1,0,0.0,0,1,0.018583697410304675,,0.0,True,,99.0
not yet,6.0,0,0,0,0,0,0,1,0.0,0,0,0.002963590359444087,,0.0,True,,99.0
notable,24.0,0,2,0,2,0,5,0,0.0,0,2,0.0814388414620816,n s,0.061224489795918366,True,,98.0
notation,38.0,0,1,0,1,0,1,0,0.0,0,1,0.015056340222541945,n,0.0,True,,99.0
note,37.0,0,5,0,4,0,4,2,0.0,0,3,0.04196809332387619,n v,0.02512562814070352,True,,199.0
notebook,17.0,0,1,0,1,0,2,2,0.0,0,0,0.0054232674523469445,n,0.0,True,,100.0
notepad,18.0,0,1,0,0,0,0,0,0.0,0,0,0.005876044942963291,n,0.0,True,,100.0
nothing,9.0,0,0,0,0,0,1,0,0.0,0,0,0.005079640449239045,n r,0.0,True,,94.0
nothingness,9.0,0,0,0,0,0,2,1,0.0,0,0,0.005951684350031121,n,0.0,True,,97.0
notice,27.0,0,1,0,1,0,3,1,0.0,0,1,0.04368072100383619,n v,0.020202020202020204,True,,99.0
noticeable,9.0,0,0,0,0,0,2,2,0.0,0,0,0.004190464727350522,s a,0.0,True,,99.0
notification,33.0,0,0,0,1,0,1,0,0.0,0,0,0.013943702497082062,n,0.0,True,,100.0
notify,21.0,0,0,0,1,0,1,0,0.0,0,0,0.007070549677439982,v,0.0,True,,98.0
notion,74.0,0,0,0,0,0,0,1,0.0,0,0,0.03538085737233568,n,0.0,True,,97.0
noun,16.0,0,1,0,2,0,1,0,0.0,0,1,0.011468065117929287,n,0.0,True,,99.0
nourish,13.0,0,2,0,5,0,3,3,0.0,0,3,0.0487106415940348,v,0.04040404040404041,True,,99.0
nourishment,11.0,0,0,0,1,0,0,0,0.0,0,1,0.011089501404061218,n,0.0,True,,99.0
novel,6.0,0,0,0,0,0,1,0,0.0,0,0,0.002680380973910477,n s,0.0,True,,100.0
novelty,8.0,0,0,0,0,0,3,0,0.0,0,0,0.005763870169025771,n,0.0,True,,99.0
novice,16.0,0,2,0,4,0,1,0,0.0,0,2,0.04944315510095586,n,0.02,True,,100.0
now,13.0,0,0,0,1,0,2,1,0.0,0,1,0.02033810336077023,n r,0.0,True,,100.0
nowadays,3.0,0,0,0,0,0,0,0,0.0,0,0,0.0015005025125628142,n r,0.0,True,,100.0
nowhere,5.0,0,0,0,0,0,2,1,0.0,0,0,0.0021880077190699855,n r,0.0,True,,96.0
noxious,32.0,0,4,0,3,14,6,3,0.0,0,2,0.09973194344313534,a,0.0425531914893617,True,,94.0
nuance,34.0,0,1,0,0,0,2,1,0.0,0,0,0.02252006498114228,n,0.0,True,,90.0
nuclear,66.0,0,2,0,2,0,1,0,0.0,0,2,0.4017729110708075,s a,0.2727272727272727,True,,99.0
nucleus,36.0,0,0,0,0,0,0,0,0.0,0,0,0.050257543415231705,n,0.0,True,,98.0
nude,8.0,0,0,0,0,0,2,0,0.0,0,0,0.0019860192709286665,n s,0.0,True,,99.0
nudge,25.0,0,0,0,0,0,0,0,0.0,0,0,0.01379539739244846,n v,0.0,True,,93.0
nudity,17.0,0,0,0,2,0,4,0,0.0,0,0,0.003976298778990811,n,0.0,True,,100.0
nuisance,58.0,0,3,0,3,0,4,7,22.0,0,2,0.07522219883516194,n,0.020833333333333332,True,,96.0
nuke,71.0,0,4,0,4,0,1,0,0.0,0,4,0.23814201869376683,n v,0.12244897959183673,True,,98.0
numb,30.0,0,1,0,2,0,2,5,0.0,0,1,0.028358839842627943,s v,0.0,True,,99.0
number,11.0,0,0,0,0,0,1,0,0.0,0,0,0.002024663844237292,n v,0.0,True,,199.0
numeral,1.0,0,0,0,0,0,1,0,0.0,0,0,0.0019385776961534538,n a,0.0,True,,99.0
nun,156.0,49,8,0,25,0,6,0,0.0,0,13,0.4008334486793679,n,0.234375,True,,192.0
nunnery,64.0,24,3,0,10,0,5,1,0.0,0,4,0.24273476446182815,n,0.12359550561797752,True,,89.0
nurse,70.0,21,3,0,9,0,5,5,0.0,0,5,0.17935129163632663,n v,0.13,True,,100.0
nursery,30.0,8,0,0,2,0,1,0,0.0,0,0,0.009516330363422969,n,0.0,True,,99.0
nursing,58.0,30,5,0,11,0,6,5,0.0,0,3,0.13990349725034937,n v,0.1,True,,100.0
nurture,42.0,10,2,0,5,0,1,3,0.0,0,2,0.18873821192274934,n v,0.16161616161616163,True,,99.0
nut,61.0,0,0,0,2,0,3,0,0.0,0,1,0.008589942888569907,n v,0.0,True,,200.0
nutcracker,6.0,0,0,0,0,0,1,0,0.0,0,1,0.007009462795460891,n,0.0,True,,99.0
nutmeg,5.0,0,0,0,1,0,2,0,0.0,0,0,0.003967903032072858,n,0.0,True,,97.0
nutrition,41.0,0,2,0,4,0,1,0,0.0,0,4,0.3356841423952633,n,0.28,True,,100.0
nylon,12.0,0,0,0,3,0,4,1,0.0,0,1,0.0038613982810402486,n,0.0,True,,197.0
nymph,22.0,0,0,0,0,10,1,0,0.0,0,0,0.008452942192853873,n,0.0,True,,99.0
o,5.0,0,0,0,0,0,1,0,0.0,0,0,0.0018443022029922048,n,0.0,True,,87.0
oaf,32.0,0,1,0,1,0,2,0,0.0,0,1,0.022154058787437737,n,0.0,True,,80.0
oak,2.0,0,1,0,0,0,0,0,0.0,0,0,0.0032,n,0.0,True,,100.0
oar,5.0,0,1,0,1,0,1,0,0.0,0,1,0.007914483721937138,n,0.0,True,,92.0
oasis,41.0,0,0,0,1,0,1,2,0.0,0,0,0.026442406426607647,n,0.0,True,,100.0
oat,47.0,0,1,0,2,0,0,0,0.0,0,2,0.028666565942853106,n,0.015384615384615385,True,,195.0
oath,70.0,0,2,0,7,0,7,0,0.0,0,3,0.1731837128095015,n,0.08163265306122448,True,,98.0
oatmeal,22.0,0,0,0,1,0,1,0,0.0,0,1,0.011319793801160377,n,0.0,True,,98.0
obedience,81.0,39,13,39,13,0,5,3,0.0,39,9,0.29051619154223013,n,0.20408163265306123,True,,98.0
obedient,64.0,23,5,23,9,0,2,2,0.0,23,5,0.19869810823158973,a,0.1414141414141414,True,,99.0
obesity,84.0,0,1,0,4,0,2,1,0.0,0,3,0.08212745318014522,n,0.04,True,,100.0
obey,70.0,38,15,38,21,0,2,4,0.0,38,13,0.3444517140243482,v,0.25252525252525254,True,,99.0
object,23.0,0,3,0,2,0,5,2,0.0,0,3,0.033822057786878294,n v,0.020100502512562814,True,,199.0
objection,65.0,0,5,0,5,0,3,2,0.0,0,4,0.16230276441319624,n,0.07142857142857142,True,,98.0
objective,33.0,0,2,0,1,0,3,0,0.0,0,2,0.05993975513659164,n s a,0.04081632653061224,True,,98.0
objector,57.0,0,4,0,4,0,5,1,0.0,0,4,0.22260150130571774,n,0.12048192771084337,True,,83.0
obligation,73.0,0,5,0,4,28,7,3,0.0,0,4,0.4112618497918352,n,0.3404255319148936,True,,94.0
obligatory,71.0,0,1,0,1,18,5,1,0.0,0,1,0.0654413296679315,s a,0.02040816326530612,True,,98.0
obliged,59.0,0,1,0,1,25,7,4,0.0,0,2,0.12341275661804937,s v,0.07291666666666667,True,,96.0
obliterate,76.0,0,8,0,7,0,1,2,0.0,0,7,0.7261239740681036,s v,0.5204081632653061,True,,98.0
oblivion,23.0,0,1,0,4,17,3,1,0.0,0,2,0.076919872287703,n,0.05263157894736842,True,,95.0
oboe,2.0,0,0,0,0,0,2,0,0.0,0,0,0.0016990125978890024,n,0.0,True,,89.0
obscure,17.0,0,0,0,1,0,0,0,0.0,0,1,0.005546693699409754,s v,0.0,True,,97.0
observation,26.0,0,0,0,1,0,0,0,0.0,0,0,0.01334049794426679,n,0.0,True,,100.0
observe,20.0,0,0,0,0,0,0,1,0.0,0,0,0.01603985708795472,v,0.0,True,,99.0
obsessed,32.0,0,2,0,4,0,2,1,0.0,0,2,0.07094147437874666,s v,0.04040404040404041,True,,99.0
obsession,48.0,0,2,0,4,0,6,6,0.0,0,2,0.06266361751558297,n,0.020202020202020204,True,,99.0
